1	0.934598805	73.76965115	0.567991056	0.325234771	0.906488423	0.279333527	0.129953524	0.634102767	0.9543721	0.105416868	0.347918172	0.566674937	0.551308545	0.273177654	0.559406668	0.546100829	0.275380642	0.584665911	0.243124147	0.242136068	0.153784565	0.348402475	0.572433836	0.305075593	0.684705689	0.943420272	0.167533286	0.194841606	0.017768962	0.859572402	0.737720634	0.997821513	0.192107113	0.741678141	0.296603702	0.850531205	0.306562537	0.708106547	0.215377577	0.368145005	0.512921549	0.989024683	0.017663126	0.374377504	0.605956995	0.73904075	0.170711308	0.121333533	0.795479129	0.237154506	0.476903429	0.912252335	0.79049686	0.379350258	0.472479527	0.107679314	0.082828071	0.982296869	0.972297912	0.019637708	0.174231831	0.431758183	0.280328639	0.982062696	0.210429789	0.915873798	0.041842999	0.371978055	0.353476001	0.481686925	0.294478768	0.338337933	0.751999832	0.667663075	0.488050377	0.681139773	0.821543864	0.278355481	0.786334132	0.55195516	0.545670518	0.692463527	0.021250908	0.989520422	0.299181945	0.338609593	0.540663126	0.4399612	0.655457348	0.172847042	0.482849443	0.623997413	0.875180859	0.967831174	0.475411572	0.133536021	0.968075493	0.199075692	0.467987933	0.831160966	0.439308227	0.611521828	0.732389295	0.637028231	0.206527357	0.305640135	0.94073866	0.725909451	0.748798256	0.838157042	0.347448769	0.190847374	0.94575239	0.956896848	0.369195814	0.418369872	0.695408424	0.410718792	0.523595333	0.991623487	0.664687807	0.650534324	0.106612204	0.374029516	0.65872575	0.702526538	0.672225503	0.198929033	0.986076864	0.391747401	0.291914905	0.334846842	0.970686353	0.039998354	0.642459342	0.824011229	0.8873518	0.793319291	0.381382662	0.643574557	0.230732533	0.466940242	0.497629685	0.876764287	0.560845332	0.885393734	0.339919077	0.101547387	0.547069207	0.401664295	0.191154344	0.598599225	0.366685495	0.442705543	0.173242473	0.876256225	0.588656491	0.420614558	0.876703677	0.898471251	0.532549386	0.431059199	0.401703476	0.792639575	0.767883345	0.32608095	0.389861799	0.930514843	0.529790246	0.571724859	0.657335779	0.774647799	0.739801311	0.021186248	0.271390045	0.146794192	0.925332554	0.796814589	0.912733075	0.993507506	0.294042548	0.628954852	0.174919178	0.416172279	0.88056041	0.21668335	0.703856161	0.429473974	0.697997861	0.827048345	0.535137529	0.384867317	0.542136552	0.831734944	0.465196937	0.309750548	0.222605196	0.26551422	0.75247807	0.754487311	0.196456776	0.881118235
1	0.468735266	58.40530188	0.765828979	0.921738991	0.341769719	0.445090089	0.81805134	0.351824276	0.755683449	0.858686053	0.204529885	0.237886042	0.931072127	0.584371994	0.91874735	0.209598585	0.729840271	0.875056596	0.703298243	0.679112356	0.938096208	0.116016017	0.622332254	0.66854365	0.950104937	0.117169704	0.305366271	0.412714784	0.214845335	0.846267852	0.676156759	0.527221231	0.364681217	0.541964646	0.07147205	0.893870845	0.45947479	0.869524283	0.710632808	0.620071451	0.36943244	0.060612902	0.842452528	0.712256054	0.335381487	0.025784275	0.090971519	0.660039637	0.547949709	0.640282113	0.629853757	0.13631739	0.689683397	0.68885664	0.784513246	0.171372273	0.36185704	0.300379518	0.9356444	0.890386527	0.274760103	0.897294232	0.545020597	0.651807127	0.567721843	0.421001675	0.824973063	0.306416179	0.684213275	0.180538948	0.013284907	0.292538403	0.149780204	0.544505531	0.65979951	0.457772538	0.401510235	0.823412692	0.177433602	0.442081513	0.366649626	0.278443785	0.200813075	0.194942561	0.221336373	0.71217537	0.361644065	0.655958298	0.303744666	0.837601271	0.470512883	0.057090467	0.656770472	0.214056589	0.313533039	0.877013643	0.854571522	0.040908383	0.56572443	0.871992018	0.902840395	0.23453322	0.536476731	0.192008853	0.953813429	0.318895644	0.416138528	0.275002434	0.224959897	0.306498226	0.460781291	0.686710322	0.629170724	0.688476381	0.542383183	0.054960857	0.528639958	0.612788564	0.155047101	0.984670578	0.043498788	0.064822827	0.174873649	0.523997607	0.848570382	0.886588765	0.438257918	0.648645596	0.438780817	0.202139494	0.055736	0.101586587	0.711248901	0.55634334	0.626356161	0.96679948	0.797524742	0.336487817	0.799841472	0.748621728	0.231139194	0.027820427	0.410721547	0.10667302	0.178689981	0.603544675	0.803122277	0.703010627	0.665165638	0.693523773	0.353848208	0.320322996	0.623259622	0.347576382	0.361111363	0.837862426	0.739057656	0.284650746	0.896454334	0.104243616	0.170338041	0.956433587	0.455577273	0.316885974	0.457823747	0.61574154	0.799921876	0.451192234	0.303812845	0.956584133	0.273901093	0.256958665	0.952130748	0.213729398	0.398087503	0.083846955	0.66172458	0.988621359	0.696141315	0.63760064	0.489588245	0.916184952	0.188049012	0.871575602	0.456886419	0.0461088	0.582312359	0.478810966	0.540584127	0.814119068	0.535734737	0.261519052	0.991695643	0.392553551	0.0925749	0.964632966	0.629200324	0.864797744	0.907788381	0.916730497	0.532653305	0.126234516
1	0.815558019	39.5510322	0.430002666	0.62363423	0.499584582	0.497031249	0.094660421	0.405067353	0.868762504	0.294939411	0.473622113	0.84551664	0.689852678	0.515874391	0.397364287	0.638303012	0.985853969	0.466391708	0.322504448	0.819576499	0.615093208	0.8882218	0.719682185	0.556747112	0.779867098	0.916198244	0.125278778	0.803889131	0.942093757	0.003257752	0.715520342	0.643090295	0.935320938	0.987802983	0.509548388	0.719143102	0.176340682	0.279854328	0.911225763	0.191846148	0.010000584	0.194690715	0.169437375	0.520001724	0.593480432	0.93120148	0.793809315	0.470692677	0.608967771	0.549565472	0.927308573	0.457141121	0.189093599	0.097860615	0.922378109	0.8248203	0.857268212	0.028045697	0.262792973	0.054540116	0.837842277	0.805188578	0.63431048	0.207803512	0.087457483	0.916492852	0.457768621	0.03475248	0.917585965	0.915609888	0.222780414	0.920878945	0.311982105	0.994036532	0.629863854	0.89143726	0.33988393	0.88550587	0.898850127	0.934165038	0.389251464	0.592298285	0.97512824	0.761135363	0.125211019	0.502633334	0.59546158	0.266726104	0.880080223	0.083967117	0.053574227	0.164929577	0.551080048	0.619795874	0.86134032	0.008297845	0.700536541	0.735172304	0.429856049	0.495758751	0.911660854	0.231891126	0.543603314	0.778043171	0.150623573	0.992079483	0.952083083	0.686364869	0.16420296	0.44312136	0.481111373	0.146387272	0.319755681	0.16603421	0.53859728	0.321949095	0.985928329	0.012070642	0.837289161	0.492832917	0.875139315	0.247193807	0.03797215	0.363795194	0.597748591	0.83789106	0.695626782	0.550726445	0.138572331	0.542700998	0.197553017	0.275657018	0.295455371	0.951687479	0.29963293	0.685318953	0.162863009	0.699743982	0.530591965	0.125543436	0.406915643	0.05426318	0.945272437	0.764374504	0.744454095	0.474568425	0.463347064	0.889509597	0.004126146	0.440590146	0.120520224	0.640353616	0.691663138	0.184765942	0.547560105	0.308800898	0.532288539	0.456132296	0.235417725	0.640356701	0.778043489	0.056345215	0.334131755	0.283009819	0.068593902	0.146100662	0.31840009	0.203829764	0.791688258	0.621890005	0.957765299	0.781643184	0.592570023	0.991572917	0.975603723	0.265257821	0.638647914	0.171148173	0.939127449	0.827446967	0.828699367	0.322388635	0.120876795	0.245830212	0.501281691	0.980049884	0.831710336	0.257066709	0.902104143	0.960689808	0.893915991	0.768754903	0.012643816	0.88288551	0.889921214	0.221665264	0.405504726	0.015288466	0.281877964	0.285506375	0.558143206	0.507494002
1	0.699481652	11.48749993	0.086757054	0.387652251	0.100915187	0.979221564	0.297026257	0.121374071	0.936390894	0.300663043	0.448478229	0.643079853	0.261723086	0.952015487	0.322280371	0.292899297	0.704660443	0.52979371	0.526973913	0.834362457	0.993786613	0.388082626	0.529232957	0.667598697	0.909216896	0.417771592	0.557513422	0.360857567	0.333889986	0.419902153	0.466131785	0.126839752	0.403066999	0.861500965	0.326479005	0.092468089	0.653671316	0.362653696	0.760391548	0.734599476	0.320748607	0.614992687	0.663931761	0.077442477	0.067761176	0.241413131	0.066074736	0.584331198	0.298009716	0.690960773	0.974445818	0.173573487	0.189138618	0.520407266	0.732513666	0.345736018	0.695741245	0.597369753	0.320895409	0.975239056	0.75374051	0.453994031	0.316781957	0.763830877	0.4702169	0.57507374	0.041352145	0.408815419	0.865151404	0.725932287	0.60988063	0.009602863	0.471454746	0.604941874	0.947168223	0.004366436	0.485843306	0.212632815	0.739277126	0.924827131	0.14522158	0.516060575	0.367898459	0.797441645	0.075222382	0.67357597	0.603548792	0.183187022	0.997629497	0.431586761	0.228353318	0.767312669	0.557685835	0.972371311	0.123933728	0.323543423	0.014211935	0.778455708	0.440356765	0.325117924	0.042865173	0.998469901	0.806339007	0.975757543	0.489876274	0.583149619	0.50771584	0.682370573	0.023721702	0.685473039	0.687179567	0.118214386	0.68273962	0.051299132	0.079717015	0.409584847	0.635007013	0.570717565	0.383649199	0.18079915	0.947559013	0.143840507	0.010461548	0.398731942	0.772274312	0.556310096	0.253478292	0.187624365	0.119184278	0.087240185	0.088048166	0.667265154	0.633574898	0.202532515	0.397292376	0.350964681	0.376319744	0.957491518	0.384984692	0.115281488	0.69076948	0.438331548	0.760009509	0.893605081	0.795626613	0.536996553	0.229732124	0.249850054	0.450566242	0.440350669	0.334406497	0.63109314	0.922115288	0.190237691	0.327947481	0.910694372	0.060533745	0.139269628	0.010530049	0.339782677	0.266525016	0.484930109	0.887463912	0.337155643	0.255411325	0.037092618	0.055102436	0.807683995	0.209043594	0.864903586	0.180826402	0.456898602	0.622728977	0.711208198	0.890842893	0.576393251	0.573903064	0.198448029	0.251884755	0.281693644	0.006274381	0.551999836	0.675674835	0.716897969	0.854838767	0.63901217	0.026139566	0.47900944	0.576121311	0.400178226	0.151668119	0.042105959	0.417124315	0.453875277	0.261407108	0.527219547	0.968560148	0.26908126	0.142473141	0.252609816	0.543967218	0.731726204
1	0.806356653	66.21905877	0.872526799	0.501442499	0.411201859	0.93535314	0.163507539	0.174237053	0.112629378	0.205322776	0.011583215	0.073037906	0.46549422	0.388778015	0.228917481	0.464390606	0.813759743	0.997124972	0.884839782	0.934473501	0.070309606	0.725914336	0.943157094	0.553490961	0.103701045	0.027891927	0.554511895	0.068450778	0.469880801	0.632883049	0.66903554	0.267205497	0.493142925	0.95218944	0.395002114	0.074318009	0.715787295	0.111566039	0.92922656	0.942853441	0.494103509	0.610140683	0.260252857	0.538273134	0.548954822	0.31124665	0.835911889	0.555277105	0.619488196	0.971174382	0.570201577	0.473157058	0.262382305	0.616550145	0.945476175	0.619461874	0.141785699	0.284758639	0.995522861	0.369702002	0.994766383	0.499237076	0.951656709	0.190582637	0.405839073	0.67578368	0.267927579	0.639010684	0.144212303	0.905805992	0.683681641	0.59347294	0.303220961	0.748350496	0.866055355	0.427892336	0.662975976	0.865410682	0.702251314	0.780103492	0.769340246	0.284334762	0.063464651	0.024887013	0.913547817	0.809065837	0.354171511	0.298109338	0.121641297	0.598963295	0.88565962	0.245325133	0.968865648	0.397231448	0.648192993	0.94764627	0.449585618	0.592463952	0.053837148	0.665963939	0.623236686	0.407108326	0.201412111	0.140759494	0.853219776	0.550784089	0.734722963	0.352089712	0.990333876	0.509950706	0.839133241	0.933712524	0.059454528	0.440259672	0.612701981	0.712956179	0.0601357	0.091277965	0.07631186	0.431852794	0.348506761	0.05728453	0.483736736	0.650557435	0.546310353	0.914261862	0.357187122	0.312047248	0.133850018	0.874038125	0.615393519	0.445778975	0.062720144	0.874036622	0.673178963	0.949259098	0.057983262	0.861316548	0.034757884	0.173651108	0.344166366	0.794723978	0.249184447	0.948296293	0.200517098	0.420398714	0.465036844	0.896991988	0.104952787	0.253498469	0.464500824	0.702415911	0.263576171	0.369134964	0.183538342	0.394122604	0.164455681	0.242890651	0.767646903	0.809402382	0.187938291	0.700196407	0.201371972	0.158309922	0.440660377	0.552826021	0.798075078	0.191780401	0.441932693	0.051789818	0.032531202	0.297251638	0.273492379	0.783572383	0.016566597	0.384964893	0.414359977	0.77519496	0.175371414	0.625247429	0.213476514	0.304278019	0.622290753	0.828640982	0.819207281	0.344025046	0.401244655	0.885772833	0.125471463	0.159427612	0.599882972	0.830892377	0.337054835	0.957840778	0.284718565	0.439065632	0.029668553	0.833488071	0.322396067	0.253880099	0.677538968	0.894173008
1	0.235537904	23.2508526	0.135667046	0.686017496	0.476247926	0.554217196	0.285449195	0.65427653	0.878739809	0.000965997	0.341103818	0.695592309	0.109045331	0.5908702	0.378499076	0.272600254	0.582150634	0.293277948	0.119218002	0.803278638	0.946904065	0.580105194	0.079150165	0.858272511	0.553459274	0.080649358	0.82977586	0.811596758	0.208318105	0.555168247	0.780480958	0.130356414	0.18500423	0.220795204	0.32718889	0.711170351	0.510759163	0.389464675	0.812927104	0.49836791	0.04593656	0.483779784	0.964109786	0.089794279	0.194299454	0.377876942	0.262379568	0.766364852	0.17873196	0.512260312	0.087279361	0.397407181	0.14254176	0.426356316	0.608816218	0.225804822	0.364818469	0.819435995	0.27061618	0.489274793	0.516675022	0.523353785	0.603697233	0.067966669	0.362209382	0.024396745	0.042078927	0.585542563	0.216730328	0.437298603	0.382159921	0.965985347	0.114522932	0.208072267	0.128787542	0.125176456	0.700748332	0.717293475	0.758861365	0.68428316	0.175777836	0.59129222	0.588624389	0.163593607	0.348866623	0.246936932	0.523838544	0.53148063	0.807789569	0.313837338	0.445121821	0.228568362	0.284060784	0.640874522	0.609099877	0.25491384	0.568111833	0.595584257	0.4358085	0.404171513	0.253125929	0.316945471	0.242465219	0.457808666	0.863075687	0.721425775	0.54476781	0.364849598	0.381645462	0.312226149	0.935337909	0.265287667	0.328091135	0.8713777	0.990872735	0.777256499	0.837077951	0.600457837	0.769230934	0.759960326	0.814025427	0.597299916	0.134857255	0.853607442	0.37586043	0.188166289	0.675434211	0.971552369	0.592318837	0.425572691	0.223417363	0.527448776	0.024326257	0.230915328	0.813376044	0.070460334	0.183122695	0.990746101	0.599862929	0.077570746	0.210641975	0.603135374	0.583866426	0.052142636	0.077709848	0.033982516	0.936423034	0.602553034	0.848636422	0.980560487	0.361674475	0.988017932	0.68432105	0.836037367	0.493671889	0.733248117	0.938427539	0.313854991	0.166387701	0.802091474	0.663667504	0.822165377	0.696975453	0.956011054	0.290946808	0.795384791	0.555594749	0.510331067	0.862128006	0.246943808	0.324372313	0.360118768	0.418366382	0.586940872	0.546491887	0.99873735	0.566905219	0.128461074	0.302931952	0.264701456	0.766198936	0.960833373	0.00355146	0.590602004	0.036684692	0.754780567	0.528243513	0.56843659	0.41849957	0.346071416	0.657562578	0.870701859	0.15753262	0.585723386	0.301006468	0.461420948	0.828807137	0.495351389	0.317116882	0.530292779	0.115447162	0.248320041
1	0.127243685	92.71169389	0.656120427	0.591796063	0.159780085	0.980407505	0.85771498	0.370312031	0.783501501	0.533929922	0.740977972	0.825439809	0.258252581	0.112403499	0.107248699	0.860425112	0.33612784	0.761003059	0.503708417	0.769717659	0.404107144	0.040339739	0.413232627	0.406921393	0.842219095	0.762539225	0.742372791	0.548495894	0.657586429	0.922355404	0.095786733	0.403072042	0.469463257	0.390100548	0.628685208	0.492699794	0.266266687	0.778122188	0.97522122	0.10608868	0.853987955	0.717404098	0.330589075	0.823632157	0.823039074	0.931811701	0.601970196	0.030860513	0.283068712	0.065720664	0.185842808	0.398038853	0.541476129	0.812004896	0.25385178	0.898037804	0.123977314	0.42815051	0.050340177	0.926609672	0.711519774	0.105178286	0.665518362	0.15900808	0.86350993	0.273443418	0.861066459	0.391169772	0.777185012	0.125775953	0.51411113	0.303165783	0.321102172	0.250067129	0.261481336	0.161443213	0.135347459	0.798494626	0.661890753	0.086014061	0.115056496	0.687869396	0.683484491	0.025454139	0.099405688	0.806493423	0.744653154	0.649305201	0.16969682	0.487665906	0.647685988	0.745341208	0.668429204	0.967270083	0.967486549	0.385737041	0.390703673	0.489649191	0.794690311	0.706768763	0.610963685	0.821778232	0.009901994	0.564048737	0.526677908	0.768754531	0.925264026	0.092733967	0.454133495	0.873272999	0.189146187	0.848671113	0.761475736	0.345588336	0.73344194	0.522051322	0.696350103	0.601908122	0.142495262	0.324791572	0.980504779	0.951983324	0.763584193	0.511798656	0.095373412	0.984712002	0.133582624	0.166709019	0.481875656	0.822722026	0.032272762	0.898311323	0.773476498	0.671890464	0.874831796	0.375096726	0.052738295	0.582808388	0.707246357	0.612249323	0.366617113	0.767802385	0.728586239	0.555377461	0.017062356	0.135508018	0.05613783	0.450573616	0.222819522	0.164874732	0.737278909	0.584150616	0.007782028	0.915866148	0.545011405	0.381535924	0.886687247	0.968244984	0.067971066	0.881341901	0.594471963	0.587029859	0.08075236	0.789370641	0.03532732	0.52898318	0.171407115	0.6880381	0.323492632	0.996748045	0.566245919	0.96114007	0.092723843	0.578114096	0.154846144	0.207835315	0.966871612	0.670905932	0.709457759	0.012657615	0.113950538	0.900219889	0.493684006	0.467291597	0.13241838	0.505068307	0.710220709	0.523444318	0.388028892	0.151639272	0.39885403	0.214415555	0.693549744	0.558922266	0.599975644	0.951399134	0.245114661	0.295489188	0.658295836	0.536303414	0.531299439	0.624036542
1	0.984242786	93.25868607	0.523201448	0.247237022	0.829666877	0.809456593	0.346298249	0.085297326	0.707889715	0.805843403	0.063808032	0.543704813	0.865057956	0.81351419	0.152935653	0.052593887	0.055803123	0.581889691	0.329277409	0.049279052	0.376782817	0.590902428	0.808914203	0.954983148	0.630519232	0.718712756	0.42872971	0.188974244	0.15204567	0.674274035	0.139307956	0.807194155	0.038100735	0.024324951	0.126346798	0.412523551	0.436508384	0.516300165	0.349056891	0.991040648	0.86525532	0.698660077	0.596155793	0.50912089	0.963113364	0.726199647	0.423307151	0.757201471	0.792458342	0.643777129	0.716058503	0.404541395	0.739212315	0.816875496	0.386678183	0.889916316	0.025099511	0.332712778	0.387510534	0.724791259	0.085535816	0.285517327	0.564908411	0.172959213	0.426099943	0.904729289	0.413297426	0.365414849	0.235854567	0.806185338	0.182532722	0.924835209	0.862459875	0.23644589	0.285124083	0.805771396	0.484283945	0.482773546	0.21280105	0.423086167	0.323480183	0.857806333	0.449451618	0.585495312	0.462155296	0.568376839	0.691986174	0.815870095	0.533628107	0.54474469	0.566914576	0.061320571	0.511031293	0.931445071	0.117498118	0.498195628	0.86184515	0.58140011	0.619921508	0.123614767	0.441630588	0.765665063	0.362098354	0.574584129	0.8862879	0.498303453	0.648249924	0.455562184	0.751977291	0.757272311	0.832145574	0.467927428	0.97145049	0.880826294	0.856919465	0.004605535	0.717405525	0.243717121	0.614137988	0.258251598	0.578689972	0.085462304	0.652301719	0.366560171	0.485465299	0.429353852	0.057503969	0.798272308	0.505702792	0.886943863	0.188323579	0.582199348	0.683719181	0.566346135	0.324504548	0.425867239	0.733012012	0.436880212	0.104074676	0.40819884	0.358144759	0.195503661	0.627997116	0.286076268	0.192544354	0.905493341	0.80529431	0.082813904	0.249344753	0.078102253	0.428263896	0.392529656	0.499818288	0.034964645	0.403881401	0.780679577	0.566443709	0.967571872	0.573426927	0.281402209	0.854927138	0.283443792	0.857398723	0.500962718	0.724726162	0.855522966	0.111932961	0.158784867	0.937743754	0.055553446	0.250451457	0.883681591	0.442237034	0.75083549	0.352724942	0.931665292	0.605784671	0.498914688	0.033369275	0.674771442	0.07953876	0.164514093	0.545871359	0.77349204	0.185161402	0.221765441	0.950833144	0.201929282	0.847615937	0.272480363	0.218958738	0.892176944	0.691454127	0.474817799	0.284086569	0.85907555	0.118163945	0.888980211	0.257290953	0.392288991	0.992393022	0.362205315
1	0.7461982	19.50278031	0.382952796	0.915318882	0.912781163	0.21167883	0.968778883	0.138222563	0.484749212	0.559895081	0.483677145	0.10191455	0.734140018	0.647228887	0.845937456	0.28093599	0.318080337	0.175979229	0.878091015	0.740051757	0.285483912	0.593810593	0.621123985	0.039771263	0.340713719	0.952234259	0.834845452	0.882606322	0.042596806	0.861886974	0.547066275	0.654699871	0.669611804	0.969630885	0.159646177	0.164843497	0.767345256	0.656519718	0.488980128	0.192357598	0.817980916	0.01093451	0.542980923	0.245377758	0.784310058	0.133226732	0.562806698	0.804687898	0.028573481	0.309273808	0.463312392	0.374486176	0.814497598	0.206523646	0.976863135	0.051131511	0.760276599	0.274105144	0.010747315	0.089479476	0.961533321	0.527839424	0.765503888	0.530036953	0.230498269	0.608363278	0.131361605	0.36545485	0.164777226	0.41230304	0.227126182	0.244334151	0.348840173	0.588142128	0.369633319	0.861433622	0.237327087	0.995367349	0.674108737	0.800568957	0.362158817	0.665350423	0.544944422	0.367004468	0.658259116	0.963044498	0.612849219	0.616564736	0.191347482	0.547356904	0.744836576	0.606389103	0.146474168	0.15863554	0.271229569	0.256834145	0.423199077	0.134591146	0.32384381	0.810020627	0.689827208	0.443090696	0.645559226	0.234457651	0.143241618	0.199048412	0.415055362	0.280627839	0.780201196	0.452629852	0.834831707	0.226410616	0.971497156	0.183176056	0.229749754	0.553164715	0.087392481	0.778284097	0.314641644	0.476237988	0.730977401	0.790484763	0.703597377	0.789586045	0.273379662	0.88963757	0.44236903	0.999222322	0.449092356	0.868890765	0.676182796	0.820165658	0.678110061	0.811620996	0.905568574	0.67036373	0.190680312	0.643967576	0.422833532	0.961299478	0.474206718	0.985396716	0.364974716	0.326345428	0.767933483	0.611502072	0.826115277	0.635111295	0.622599027	0.699117234	0.57227561	0.490239094	0.155722078	0.439231155	0.418859689	0.345424499	0.348335988	0.054396115	0.632476738	0.242008333	0.987944362	0.114626304	0.827601472	0.266542385	0.760394552	0.283135969	0.758274318	0.456549666	0.197992721	0.335234402	0.856816724	0.579098096	0.003345715	0.246823485	0.053700907	0.884869831	0.659265953	0.283591551	0.167828988	0.524562131	0.902715302	0.689543928	0.44793695	0.297189002	0.677823469	0.641251885	0.419513051	0.062700278	0.401816194	0.186791526	0.314262036	0.626700631	0.44774777	0.612306209	0.967290148	0.032980049	0.279334791	0.628071386	0.155388481	0.247852622	0.902988061	0.802799994
1	0.667134207	85.98978329	0.588360838	0.240698023	0.817447304	0.288294699	0.003949537	0.611979767	0.689614973	0.505994353	0.574376038	0.751445775	0.851472043	0.134666881	0.238669429	0.28424837	0.73496905	0.221407504	0.973357859	0.856956276	0.485977727	0.110046763	0.702249042	0.64245647	0.338974573	0.072364085	0.855844464	0.257429428	0.251889995	0.388926649	0.015058051	0.48425742	0.430858182	0.091265485	0.73454081	0.056911096	0.350352584	0.483271195	0.579023043	0.426526215	0.851141815	0.570495875	0.513322953	0.793125923	0.823937544	0.091545947	0.803702708	0.687736545	0.068352013	0.406651423	0.243043291	0.589814934	0.676375846	0.32475628	0.449360715	0.229071188	0.414037032	0.27544087	0.076107364	0.355206969	0.857222593	0.106031948	0.693805658	0.237804121	0.652994479	0.139209782	0.625212244	0.008541171	0.632222969	0.14173157	0.982420138	0.186767304	0.344091985	0.0096516	0.466978785	0.832498232	0.955858428	0.957497939	0.270962225	0.572017338	0.647250903	0.348174043	0.185412229	0.083317576	0.368964788	0.485217631	0.046743897	0.395458763	0.084760491	0.749289516	0.753305935	0.870437642	0.548820911	0.764426278	0.973801983	0.222464082	0.377554247	0.495211927	0.083378572	0.062164502	0.946944328	0.031052415	0.896198624	0.148512026	0.195920914	0.030045003	0.42300684	0.177438227	0.30114939	0.730818296	0.839323363	0.297188109	0.174018844	0.914950408	0.801384142	0.957507722	0.991227822	0.423593714	0.112602065	0.242496462	0.276401407	0.7810551	0.833531142	0.155510809	0.337184977	0.753626607	0.390266176	0.697225252	0.926975607	0.222713324	0.511839442	0.703127176	0.302020849	0.734634491	0.793475754	0.623209624	0.082654942	0.996490596	0.030361816	0.396565169	0.062644465	0.831979454	0.623507206	0.97171971	0.925187231	0.146197537	0.665825678	0.086096435	0.873851615	0.012660018	0.772613143	0.404944665	0.516245517	0.024074778	0.66139649	0.374501995	0.944929177	0.610019072	0.737208974	0.851800364	0.703601712	0.694859251	0.896660923	0.105591693	0.923417494	0.675744439	0.0183331	0.369715044	0.230740437	0.574497874	0.249289575	0.622973243	0.572456087	0.051681514	0.938200085	0.27854261	0.622055428	0.970593753	0.359283053	0.239719421	0.24451682	0.329768635	0.04754317	0.769348382	0.88015318	0.952491944	0.663362641	0.595411574	0.924251029	0.702458326	0.998207813	0.956823442	0.012912726	0.423377461	0.804138779	0.499674591	0.078734799	0.194895534	0.675395207	0.79324528	0.460914575	0.407909748
